Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20181024_195044;0.564;1.672;9.607;-0.031;0.004;-0.002;0.0;28.450;10.632;0.685;5.0;19.17571;72.94499;-50.2;32.0
20181024_195044;0.150;1.368;9.411;0.008;-0.034;0.001;0.0;25.102;13.017;1.744;5.0;19.17571;72.94499;-50.2;32.0
20181024_195045;0.760;1.116;10.455;0.009;0.028;0.008;0.0;24.602;9.903;2.217;5.0;19.17571;72.94491;-49.9;32.2
20181024_195045;0.320;0.879;8.355;-0.043;0.005;0.001;0.0;26.228;9.662;2.394;5.0;19.17571;72.94491;-49.9;32.2
20181024_195046;0.322;0.412;9.655;-0.059;0.007;-0.014;0.0;23.590;8.659;-2.737;5.0;19.17572;72.94482;-52.3;32.8
20181024_195046;-0.051;1.334;10.278;0.036;-0.059;0.002;0.0;26.935;5.522;0.323;5.0;19.17572;72.94482;-52.3;32.8
20181024_195047;0.396;0.614;11.317;0.004;-0.070;0.002;0.0;25.998;9.038;1.399;5.0;19.17573;72.94473;-50.3;32.5
20181024_195047;0.674;1.638;8.252;0.014;0.073;-0.016;0.0;26.457;7.750;0.673;5.0;19.17573;72.94473;-50.3;32.5
20181024_195048;0.205;1.526;9.152;-0.001;0.020;-0.002;0.0;28.004;9.253;2.097;5.0;19.17574;72.94465;-49.0;32.3
20181024_195048;0.811;1.222;9.114;-0.033;-0.007;-0.013;0.0;27.182;8.037;1.961;5.0;19.17574;72.94465;-49.0;32.3
20181024_195049;0.849;1.667;9.157;-0.005;-0.110;0.017;0.0;25.662;9.341;-2.150;5.0;19.17574;72.94456;-48.8;31.6
20181024_195049;0.171;0.772;10.407;0.081;-0.053;0.007;0.0;26.476;7.753;1.138;5.0;19.17574;72.94456;-48.8;31.6
20181024_195050;0.653;1.294;8.183;0.027;-0.010;0.002;0.0;28.125;7.353;1.303;5.0;19.17574;72.94448;-48.9;31.0
20181024_195050;0.614;0.817;10.323;-0.005;-0.059;0.018;0.0;27.284;7.242;1.424;5.0;19.17574;72.94448;-48.9;31.0
20181024_195051;0.607;0.774;9.607;0.014;0.049;-0.012;0.0;26.530;9.648;2.713;5.0;19.17573;72.94440;-49.6;32.2
20181024_195052;0.310;0.661;9.614;-0.015;-0.013;-0.009;0.0;26.614;8.231;2.893;5.0;19.17573;72.94440;-49.6;32.2
20181024_195052;0.210;1.502;9.064;-0.028;-0.029;-0.005;0.0;24.329;9.435;0.769;5.0;19.17572;72.94430;-49.5;33.6
20181024_195053;-0.499;0.781;10.124;0.005;-0.008;0.008;0.0;25.443;7.965;1.285;5.0;19.17572;72.94430;-49.5;33.6
20181024_195053;0.301;1.107;9.990;-0.035;0.035;-0.010;0.0;26.706;7.434;2.046;5.0;19.17572;72.94421;-48.1;32.8
20181024_195054;-0.451;0.913;10.009;-0.031;-0.010;0.003;0.0;27.205;8.173;-0.510;5.0;19.17572;72.94421;-48.1;32.8
20181024_195054;0.286;0.453;10.934;0.058;0.045;0.001;0.0;24.728;5.632;-0.504;5.0;19.17571;72.94412;-47.8;31.2
20181024_195055;0.449;1.475;7.048;0.145;0.062;0.004;0.0;26.994;7.094;0.781;5.0;19.17571;72.94412;-47.8;31.2
20181024_195055;0.013;0.199;9.648;-0.012;0.077;0.009;0.0;26.277;6.514;2.104;5.0;19.17571;72.94403;-48.2;34.0
20181024_195056;-0.231;0.314;10.146;-0.002;0.042;0.019;0.0;26.820;5.696;1.733;5.0;19.17571;72.94403;-48.2;34.0
20181024_195056;0.756;1.150;10.007;0.012;-0.044;-0.003;0.0;26.462;8.694;0.916;5.0;19.17570;72.94395;-47.6;31.2
20181024_195057;0.420;0.666;9.911;0.025;0.005;-0.003;0.0;30.319;6.461;2.367;5.0;19.17570;72.94395;-47.6;31.2
20181024_195057;0.143;1.047;9.617;-0.033;0.061;-0.016;0.0;30.011;7.579;2.617;5.0;19.17570;72.94389;-46.3;29.7
20181024_195058;0.593;2.668;9.720;0.060;-0.029;-0.018;0.0;25.496;7.487;0.777;5.0;19.17570;72.94389;-46.3;29.7
20181024_195058;0.327;0.568;11.120;-0.004;-0.040;-0.008;0.0;28.476;7.024;1.591;5.0;19.17569;72.94381;-47.6;30.5
20181024_195059;0.037;0.870;9.490;-0.014;0.023;0.010;0.0;28.006;6.908;3.740;5.0;19.17569;72.94381;-47.6;30.5
20181024_195059;0.598;1.712;9.861;-0.014;-0.011;-0.008;0.0;28.743;8.597;3.607;5.0;19.17569;72.94373;-46.6;30.5
20181024_195100;0.552;1.475;9.394;-0.011;-0.037;-0.008;0.0;28.064;7.831;1.656;5.0;19.17569;72.94373;-46.6;30.5
20181024_195100;0.851;1.191;9.978;0.011;-0.013;-0.004;0.0;26.918;6.331;3.036;5.0;19.17569;72.94365;-45.9;30.0
20181024_195101;-0.149;1.250;8.846;-0.021;-0.076;-0.016;0.0;28.639;9.392;4.144;5.0;19.17569;72.94365;-45.9;30.0
20181024_195101;0.911;1.669;7.498;-0.011;0.030;-0.020;0.0;27.962;8.626;2.193;5.0;19.17569;72.94357;-46.2;30.5
20181024_195102;0.195;1.322;9.502;0.025;-0.002;-0.002;0.0;27.905;10.181;-0.304;5.0;19.17569;72.94357;-46.2;30.5
20181024_195102;-0.307;1.109;10.316;-0.033;0.072;0.014;0.0;28.166;7.979;1.207;5.0;19.17569;72.94348;-46.5;31.1
20181024_195103;0.705;1.387;9.507;-0.010;0.120;0.021;3.6;29.230;7.610;1.202;5.0;19.17569;72.94348;-46.5;31.1
20181024_195103;0.547;0.968;9.974;0.051;-0.005;0.012;0.0;27.568;8.170;1.363;5.0;19.17567;72.94337;-46.5;31.9
20181024_195104;-0.181;0.499;9.665;0.023;0.028;0.011;0.0;27.901;6.892;1.099;5.0;19.17567;72.94337;-46.5;31.9
20181024_195104;0.159;0.659;10.225;-0.151;0.070;-0.001;0.0;25.685;8.917;3.862;5.0;19.17566;72.94330;-45.5;32.2
20181024_195105;0.689;0.788;8.752;-0.068;-0.001;0.012;0.0;24.994;9.093;1.688;5.0;19.17565;72.94321;-45.5;32.3
20181024_195105;0.155;0.381;10.153;-0.060;0.038;0.007;0.0;27.170;8.978;1.736;5.0;19.17565;72.94321;-45.5;32.3
20181024_195106;0.598;0.422;10.012;-0.016;-0.041;-0.004;0.0;27.170;7.710;0.378;5.0;19.17564;72.94313;-45.2;29.5
20181024_195106;0.011;-0.009;9.945;-0.002;0.027;0.039;0.0;28.535;6.546;1.239;5.0;19.17564;72.94313;-45.2;29.5
20181024_195107;0.483;1.449;8.525;-0.016;0.012;0.039;0.0;29.092;6.836;1.903;5.0;19.17564;72.94306;-44.7;26.5
20181024_195107;0.363;0.563;10.218;0.031;0.026;-0.002;0.0;29.533;4.927;1.892;5.0;19.17564;72.94306;-44.7;26.5
20181024_195108;0.466;0.295;9.895;-0.015;-0.002;-0.014;0.0;24.945;3.719;-2.538;5.0;19.17564;72.94300;-44.9;25.1
20181024_195108;0.040;0.293;10.440;-0.036;0.084;-0.011;0.0;25.902;8.890;2.003;5.0;19.17564;72.94300;-44.9;25.1
20181024_195109;0.492;0.044;10.072;0.013;-0.012;0.007;0.0;27.647;7.857;2.112;5.0;19.17563;72.94293;-45.6;23.8
20181024_195109;0.416;-1.036;9.935;0.014;-0.047;-0.006;0.0;28.300;7.675;3.354;5.0;19.17563;72.94293;-45.6;23.8
20181024_195110;-0.513;-0.050;9.480;0.031;0.021;0.112;0.0;27.641;8.800;2.045;5.0;19.17562;72.94288;-45.9;21.1
20181024_195110;-0.109;0.326;9.916;-0.019;0.038;0.135;0.0;27.684;4.544;0.874;5.0;19.17562;72.94288;-45.9;21.1
20181024_195111;0.669;0.496;9.914;0.003;-0.039;0.059;0.0;24.693;2.338;0.121;5.0;19.17561;72.94284;-47.2;16.1
20181024_195111;1.005;-0.133;10.227;0.004;-0.021;-0.062;0.0;25.259;1.657;-2.719;5.0;19.17561;72.94284;-47.2;16.1
20181024_195112;0.921;-0.799;10.057;0.005;-0.015;-0.094;0.0;24.567;1.080;-0.775;5.0;19.17560;72.94280;-47.5;12.7
20181024_195112;0.708;-0.380;9.715;0.014;0.024;-0.091;0.0;27.184;5.368;2.333;5.0;19.17560;72.94280;-47.5;12.7
20181024_195113;0.691;0.367;10.060;0.012;-0.001;-0.053;0.0;28.282;8.617;2.975;5.0;19.17559;72.94278;-48.0;8.3
20181024_195113;0.435;-0.739;9.906;-0.021;0.018;-0.024;0.0;28.723;9.538;3.229;5.0;19.17559;72.94278;-48.0;8.3
20181024_195114;0.463;1.576;9.413;0.041;0.006;0.005;0.0;26.390;11.383;2.403;5.0;19.17559;72.94278;-48.1;3.1
20181024_195114;0.586;1.191;9.751;0.003;0.009;-0.003;0.0;29.031;9.201;2.431;5.0;19.17559;72.94278;-48.1;3.1
20181024_195115;0.581;1.234;9.701;-0.003;0.005;-0.002;0.0;28.137;8.461;2.336;5.0;19.17558;72.94278;-48.1;0.0
20181024_195115;0.583;1.234;9.770;-0.004;0.003;-0.002;0.0;30.251;10.226;1.007;5.0;19.17558;72.94278;-48.1;0.0
20181024_195116;0.566;1.248;9.696;-0.002;0.008;-0.003;0.0;28.632;9.525;0.897;5.0;19.17558;72.94278;-48.4;0.0
20181024_195116;0.590;1.214;9.763;-0.003;0.003;-0.002;0.0;29.268;7.939;3.406;5.0;19.17558;72.94278;-48.4;0.0
20181024_195117;0.576;1.231;9.780;-0.003;0.006;-0.002;0.0;27.872;11.311;3.215;5.0;19.17558;72.94278;-48.1;0.0
20181024_195117;0.557;1.147;9.832;-0.002;0.004;-0.003;0.0;30.035;10.576;4.138;5.0;19.17558;72.94278;-48.1;0.0
20181024_195118;0.550;1.224;9.770;-0.002;0.009;-0.002;0.0;30.391;9.923;3.311;5.0;19.17558;72.94278;-48.0;0.0
20181024_195118;0.552;1.210;9.729;-0.003;0.003;-0.002;0.0;30.154;10.078;1.611;5.0;19.17558;72.94278;-48.0;0.0
20181024_195119;0.610;1.262;9.705;-0.004;0.008;-0.001;0.0;27.927;10.051;3.255;5.0;19.17558;72.94278;-47.8;0.0
20181024_195120;0.562;1.147;9.792;-0.003;0.004;-0.002;0.0;29.895;8.830;1.024;5.0;19.17558;72.94278;-47.8;0.0
20181024_195120;0.552;1.135;9.715;-0.006;0.002;-0.005;0.0;29.111;7.782;2.457;5.0;19.17558;72.94277;-47.7;0.0
20181024_195121;0.578;1.195;9.658;0.009;-0.007;-0.001;0.0;28.215;9.549;1.353;5.0;19.17558;72.94277;-47.7;0.0
20181024_195121;0.586;1.198;9.691;-0.001;-0.001;0.001;0.0;28.305;10.963;1.953;5.0;19.17558;72.94278;-47.8;0.0
20181024_195122;0.621;1.219;9.775;0.000;-0.004;-0.001;0.0;27.835;9.743;3.378;5.0;19.17558;72.94278;-47.8;0.0
20181024_195122;0.545;1.145;9.835;-0.002;0.004;0.001;0.0;29.720;10.101;1.602;5.0;19.17558;72.94277;-47.7;0.0
20181024_195123;0.610;1.248;9.737;-0.002;0.001;0.001;0.0;28.741;9.216;2.423;5.0;19.17558;72.94277;-47.7;0.0
20181024_195123;0.538;1.083;9.787;0.001;-0.001;0.001;0.0;28.825;9.361;1.509;5.0;19.17558;72.94277;-47.6;0.0
20181024_195124;0.581;1.205;9.717;0.001;0.001;0.001;0.0;29.308;10.422;-0.241;5.0;19.17558;72.94277;-47.6;0.0
20181024_195124;0.583;1.188;9.780;0.000;0.001;-0.001;0.0;27.979;10.193;1.563;5.0;19.17558;72.94277;-47.2;0.0
20181024_195125;0.566;1.217;9.725;-0.001;0.001;0.001;0.0;28.995;10.139;1.585;5.0;19.17558;72.94277;-47.2;0.0
20181024_195125;0.626;1.267;9.677;0.000;-0.002;-0.001;0.0;28.766;10.164;3.133;5.0;19.17558;72.94277;-47.0;0.0
20181024_195126;0.550;1.068;9.763;0.001;0.000;0.001;0.0;27.780;11.784;2.791;5.0;19.17558;72.94277;-47.0;0.0
20181024_195126;0.564;1.186;9.727;0.000;0.000;0.001;0.0;28.197;9.547;0.888;5.0;19.17558;72.94277;-47.0;0.6
20181024_195127;0.571;1.159;9.748;0.001;-0.001;-0.001;0.0;29.478;9.180;2.751;5.0;19.17558;72.94277;-47.0;0.6
20181024_195127;0.571;1.195;9.708;0.000;-0.003;0.001;0.0;29.236;8.554;1.445;5.0;19.17558;72.94277;-47.5;0.0
20181024_195128;0.557;1.138;9.763;0.000;-0.004;-0.001;0.0;28.511;10.316;0.967;5.0;19.17558;72.94277;-47.5;0.0
20181024_195128;0.614;1.262;9.705;-0.001;0.001;0.001;0.0;28.523;10.643;2.550;5.0;19.17558;72.94277;-47.7;0.0
20181024_195129;0.571;1.116;9.768;0.000;-0.001;-0.001;0.0;29.250;8.881;3.027;5.0;19.17558;72.94277;-47.7;0.0
20181024_195129;0.593;1.238;9.708;-0.001;-0.001;0.001;0.0;29.213;7.930;2.007;5.0;19.17558;72.94277;-47.8;0.0
20181024_195130;0.576;1.169;9.796;0.000;0.000;-0.001;0.0;30.301;9.613;3.435;5.0;19.17558;72.94277;-47.8;0.0
20181024_195130;0.559;1.188;9.787;0.000;-0.001;-0.001;0.0;28.801;10.626;2.246;5.0;19.17558;72.94277;-47.2;0.0
20181024_195131;0.557;1.124;9.756;-0.001;0.001;-0.001;0.0;27.502;10.075;3.555;5.0;19.17558;72.94276;-47.3;0.0
20181024_195131;0.626;1.207;9.741;0.000;-0.002;0.001;0.0;28.783;10.623;1.779;5.0;19.17558;72.94276;-47.3;0.0
20181024_195132;0.540;1.102;9.751;-0.001;0.002;0.001;0.0;27.502;9.589;1.648;5.0;19.17558;72.94276;-47.6;0.0
20181024_195132;0.545;1.109;9.737;0.001;0.001;-0.001;0.0;29.309;10.291;2.849;5.0;19.17558;72.94276;-47.6;0.0
20181024_195133;0.588;1.236;9.737;0.000;-0.001;0.001;0.0;28.827;8.742;2.692;5.0;19.17558;72.94277;-48.1;0.0
20181024_195133;0.554;1.102;9.713;0.002;0.000;0.001;0.0;28.278;8.940;4.092;5.0;19.17558;72.94277;-48.1;0.0
20181024_195134;0.612;1.222;9.756;0.000;0.000;0.001;0.0;30.350;9.297;3.407;5.0;19.17558;72.94277;-48.6;0.0
20181024_195134;0.586;1.193;9.677;-0.001;-0.001;-0.001;0.0;26.755;9.491;4.100;5.0;19.17558;72.94277;-48.6;0.0
20181024_195135;0.590;1.181;9.746;0.000;0.001;0.001;0.0;28.348;8.759;1.595;5.0;19.17558;72.94277;-49.2;0.0
20181024_195135;0.598;1.210;9.739;0.000;-0.003;-0.001;0.0;28.154;10.027;1.706;5.0;19.17558;72.94277;-49.2;0.0
20181024_195136;0.600;1.207;9.744;0.000;0.002;-0.001;0.0;28.101;9.399;1.492;5.0;19.17558;72.94277;-49.0;0.0
20181024_195136;0.583;1.219;9.799;0.001;-0.001;0.001;0.0;28.656;10.472;1.607;5.0;19.17558;72.94277;-49.0;0.0
20181024_195137;0.605;1.224;9.739;-0.002;0.002;-0.001;0.0;28.687;8.589;2.208;5.0;19.17558;72.94277;-49.2;0.0
20181024_195137;0.581;1.226;9.703;-0.001;0.000;0.001;0.0;28.807;11.246;1.218;5.0;19.17558;72.94277;-49.2;0.0
20181024_195138;0.593;1.205;9.679;0.001;-0.001;0.001;0.0;28.172;8.923;1.450;5.0;19.17558;72.94277;-49.1;0.0
20181024_195138;0.626;1.224;9.777;0.004;0.000;0.001;0.0;29.315;9.967;1.733;5.0;19.17558;72.94277;-49.1;0.0
20181024_195139;0.528;1.186;9.804;0.001;0.002;0.001;0.0;28.827;8.742;2.692;5.0;19.17558;72.94277;-49.1;0.0
20181024_195139;0.600;1.140;9.732;0.000;-0.001;0.001;0.0;28.577;8.896;0.682;5.0;19.17558;72.94277;-49.1;0.0
20181024_195140;0.559;1.061;9.760;-0.001;0.000;-0.001;0.0;28.348;8.759;1.595;5.0;19.17558;72.94277;-49.1;0.0
20181024_195140;0.648;1.023;9.796;0.003;-0.003;0.002;0.0;29.471;9.636;0.777;5.0;19.17558;72.94277;-49.1;0.0
20181024_195141;0.653;2.859;9.868;0.046;-0.012;-0.006;0.0;28.136;7.974;0.430;5.0;19.17558;72.94277;-49.0;0.0
20181024_195141;0.581;1.315;9.571;-0.021;0.007;-0.011;0.0;27.060;8.505;0.758;5.0;19.17558;72.94277;-49.0;0.0
20181024_195142;0.583;1.351;9.418;0.003;0.001;-0.009;0.0;27.164;8.653;0.310;5.0;19.17559;72.94277;-49.2;1.3
20181024_195142;0.514;2.057;9.466;-0.018;-0.008;-0.010;0.0;28.221;8.607;1.422;5.0;19.17559;72.94277;-49.2;1.3
20181024_195143;0.665;2.148;9.598;0.011;0.000;-0.004;0.0;26.497;9.776;-1.155;5.0;19.17558;72.94276;-49.6;2.4
20181024_195143;0.595;2.191;9.523;0.003;0.005;0.008;0.0;26.595;8.524;-0.027;5.0;19.17558;72.94276;-49.6;2.4
20181024_195144;0.466;2.187;9.636;0.021;0.021;-0.005;0.0;27.350;8.003;-1.141;5.0;19.17559;72.94274;-49.8;5.2
20181024_195145;0.581;2.579;9.282;0.010;-0.078;-0.026;0.0;26.135;7.437;-1.382;5.0;19.17559;72.94274;-49.8;5.2
20181024_195145;0.542;0.896;9.435;0.035;0.040;-0.089;0.0;26.662;8.990;-0.137;5.0;19.17558;72.94272;-49.8;8.7
20181024_195146;0.856;0.235;10.129;-0.020;-0.022;-0.062;0.0;28.967;13.423;-0.594;5.0;19.17558;72.94272;-49.8;8.7
20181024_195146;0.485;1.516;9.911;0.035;-0.006;-0.063;0.0;28.418;15.346;0.345;5.0;19.17558;72.94270;-49.8;9.5
20181024_195147;1.172;2.620;9.373;0.022;-0.052;-0.104;0.0;29.614;13.698;-1.326;5.0;19.17558;72.94270;-49.8;9.5
20181024_195147;1.163;1.859;9.617;-0.002;-0.017;-0.174;0.0;28.955;18.141;-0.467;5.0;19.17558;72.94267;-50.2;9.0
20181024_195148;1.579;1.447;9.380;0.000;-0.040;-0.203;0.0;27.370;19.464;-2.560;5.0;19.17558;72.94267;-50.2;9.0
20181024_195148;1.469;1.830;9.758;0.043;-0.040;-0.272;0.0;22.873;23.312;-2.950;5.0;19.17559;72.94265;-49.6;11.0
20181024_195149;1.732;1.916;9.631;-0.031;-0.053;-0.305;0.0;21.732;28.581;-0.165;5.0;19.17559;72.94265;-49.6;11.0
20181024_195149;1.438;1.600;9.895;-0.047;-0.012;-0.286;0.0;17.809;33.179;-1.244;5.0;19.17560;72.94262;-49.5;10.1
20181024_195150;1.227;1.011;9.765;-0.004;-0.047;-0.200;0.0;13.826;36.691;-0.874;5.0;19.17560;72.94262;-49.5;10.1
20181024_195150;1.337;0.894;10.031;-0.009;-0.026;-0.213;0.0;10.921;39.998;0.438;5.0;19.17562;72.94260;-49.3;14.3
20181024_195151;1.196;0.786;9.729;-0.038;-0.003;-0.204;0.0;10.799;40.791;0.508;5.0;19.17562;72.94260;-49.3;14.3
20181024_195151;1.570;0.721;9.564;-0.004;-0.049;-0.230;0.0;6.419;43.550;2.348;5.0;19.17565;72.94257;-48.9;14.0
20181024_195152;1.651;0.666;9.732;-0.018;-0.058;-0.250;0.0;4.477;46.928;-0.650;5.0;19.17565;72.94257;-48.9;14.0
20181024_195152;1.352;0.652;9.837;-0.022;-0.053;-0.223;0.0;0.206;47.006;0.633;5.0;19.17568;72.94256;-47.7;12.9
20181024_195153;1.421;0.714;10.000;0.002;-0.042;-0.217;0.0;-4.942;46.642;-0.165;5.0;19.17568;72.94256;-47.7;12.9
20181024_195153;1.340;0.879;9.653;0.006;0.001;-0.195;0.0;-7.208;47.552;0.633;5.0;19.17572;72.94256;-47.2;14.9
20181024_195154;1.646;0.839;10.234;0.050;-0.021;-0.152;0.0;-8.186;48.555;1.630;5.0;19.17572;72.94256;-47.2;14.9
20181024_195154;0.583;0.805;9.514;-0.036;0.025;-0.126;0.0;-15.215;48.128;0.308;5.0;19.17576;72.94256;-47.0;14.7
20181024_195155;1.160;0.922;10.014;-0.013;-0.015;-0.085;0.0;-14.226;46.642;-2.286;5.0;19.17576;72.94256;-47.0;14.7
20181024_195155;1.519;1.435;9.502;0.016;-0.073;-0.183;0.0;-16.196;45.946;-3.957;5.0;19.17580;72.94257;-46.8;14.8
20181024_195156;1.280;1.291;9.679;0.006;-0.034;-0.190;0.0;-18.607;42.603;-5.420;5.0;19.17580;72.94257;-46.8;14.8
20181024_195156;0.712;1.056;9.684;-0.023;0.021;-0.129;0.0;-18.340;39.458;-3.842;5.0;19.17583;72.94259;-47.0;14.8
20181024_195157;0.717;1.332;9.895;-0.012;-0.011;-0.058;0.0;-24.600;39.618;-5.243;5.0;19.17583;72.94259;-47.0;14.8
20181024_195157;0.344;1.004;10.036;-0.023;-0.035;-0.028;0.0;-23.822;38.998;0.928;5.0;19.17588;72.94262;-48.1;18.4
20181024_195158;0.590;1.765;9.485;-0.001;-0.007;-0.008;0.0;-24.185;41.376;1.138;5.0;19.17592;72.94265;-48.5;19.7
20181024_195158;0.621;0.637;9.562;-0.020;0.028;-0.015;0.0;-21.484;38.716;0.812;5.0;19.17592;72.94265;-48.5;19.7
20181024_195159;0.485;0.851;9.246;0.001;-0.012;-0.019;0.0;-22.330;37.660;0.690;5.0;19.17597;72.94269;-50.5;22.8
20181024_195159;0.483;0.673;10.189;0.004;-0.031;-0.028;0.0;-25.006;40.648;2.910;5.0;19.17597;72.94269;-50.5;22.8
20181024_195200;0.123;0.772;9.990;0.023;0.019;-0.004;0.0;-27.257;40.485;7.021;5.0;19.17601;72.94272;-50.2;21.5
20181024_195200;0.147;0.487;9.938;-0.017;-0.032;0.016;0.0;-24.106;45.163;3.508;5.0;19.17601;72.94272;-50.2;21.5
20181024_195201;0.200;0.973;9.672;0.002;-0.006;0.030;0.0;-26.137;43.057;2.016;5.0;19.17604;72.94275;-50.4;19.6
20181024_195201;0.313;1.353;9.854;0.006;0.014;0.019;0.0;-27.043;43.260;1.698;5.0;19.17604;72.94275;-50.4;19.6
20181024_195202;0.188;1.186;10.081;-0.010;-0.006;0.020;0.0;-23.457;42.253;-2.328;5.0;19.17608;72.94279;-50.2;22.2
20181024_195202;0.205;1.586;9.602;-0.003;-0.007;0.014;0.0;-22.475;40.662;1.585;5.0;19.17608;72.94279;-50.2;22.2
20181024_195203;0.104;1.229;10.026;0.000;0.008;0.015;0.0;-23.395;39.594;-0.401;5.0;19.17613;72.94283;-49.6;24.4
20181024_195203;0.605;1.823;9.514;-0.004;0.001;0.003;0.0;-21.738;39.357;0.554;5.0;19.17613;72.94283;-49.6;24.4
20181024_195204;0.641;1.629;9.222;-0.026;0.058;0.006;0.0;-24.808;41.106;2.492;5.0;19.17619;72.94287;-48.9;25.9
20181024_195204;0.499;0.858;9.734;-0.046;0.035;-0.009;0.0;-22.754;41.298;0.705;5.0;19.17619;72.94287;-48.9;25.9
20181024_195205;0.547;0.848;10.388;0.009;0.026;-0.007;0.0;-25.183;41.107;0.310;5.0;19.17625;72.94291;-48.5;28.8
20181024_195205;0.214;1.210;9.471;-0.031;0.002;-0.008;0.0;-26.682;39.613;0.128;5.0;19.17625;72.94291;-48.5;28.8
20181024_195206;0.459;1.370;9.988;-0.046;-0.038;0.022;0.0;-25.572;37.953;-3.719;5.0;19.17630;72.94296;-48.6;29.4
20181024_195206;0.159;1.234;10.093;0.012;0.014;0.005;0.0;-26.360;38.983;2.097;5.0;19.17630;72.94296;-48.6;29.4
20181024_195207;0.516;0.831;9.387;-0.025;0.001;0.006;0.0;-27.896;45.033;1.685;5.0;19.17636;72.94301;-47.5;30.2
20181024_195207;0.229;0.530;10.658;-0.009;-0.002;0.005;0.0;-26.624;41.318;-2.504;5.0;19.17636;72.94301;-47.5;30.2
20181024_195208;0.248;0.020;9.804;-0.040;0.030;-0.003;0.0;-23.547;43.051;-1.482;5.0;19.17642;72.94306;-47.9;31.3
20181024_195208;0.554;0.288;9.768;-0.037;-0.012;0.006;0.0;-24.591;41.861;0.085;5.0;19.17642;72.94306;-47.9;31.3
20181024_195209;0.734;0.568;9.880;0.025;0.011;-0.003;0.0;-24.982;43.881;-5.324;5.0;19.17649;72.94309;-47.7;29.7
20181024_195209;-0.528;-0.136;10.127;0.019;0.008;0.010;0.0;-24.419;40.398;-4.855;5.0;19.17649;72.94309;-47.7;29.7
20181024_195210;-0.003;0.135;9.600;-0.002;0.067;0.007;0.0;-23.943;39.171;2.182;5.0;19.17656;72.94314;-48.3;28.1
20181024_195210;0.305;0.987;10.409;-0.012;0.023;0.005;0.0;-24.663;42.986;2.670;5.0;19.17656;72.94314;-48.3;28.1
20181024_195211;0.183;0.910;9.782;0.004;0.026;-0.004;3.6;-23.187;43.857;3.413;5.0;19.17661;72.94318;-48.4;24.8
20181024_195211;0.258;1.260;9.567;0.035;-0.022;0.001;0.0;-23.338;41.032;2.992;5.0;19.17661;72.94318;-48.4;24.8
20181024_195212;0.092;1.425;9.796;0.026;0.007;0.019;0.0;-23.352;42.755;2.220;5.0;19.17667;72.94321;-48.3;24.9
20181024_195212;0.315;1.337;9.327;0.000;-0.035;0.001;0.0;-20.334;42.783;5.876;5.0;19.17667;72.94321;-48.3;24.9
20181024_195213;0.382;0.657;9.318;-0.037;0.005;-0.009;0.0;-22.542;42.863;1.321;5.0;19.17673;72.94324;-49.7;25.1
20181024_195213;0.516;0.499;9.945;-0.031;-0.005;-0.003;0.0;-23.503;40.712;1.251;5.0;19.17673;72.94324;-49.7;25.1
20181024_195214;0.519;0.592;10.450;0.004;0.026;-0.001;0.0;-20.547;41.675;3.439;5.0;19.17679;72.94329;-51.1;26.9
20181024_195215;0.478;0.264;9.186;-0.035;-0.039;0.012;0.0;-24.667;42.365;3.699;5.0;19.17679;72.94329;-51.1;26.9
20181024_195215;0.186;0.760;9.547;0.019;-0.020;0.015;0.0;-24.867;41.420;2.209;5.0;19.17686;72.94333;-51.3;27.4
20181024_195216;0.531;0.798;9.437;0.006;-0.029;-0.019;0.0;-24.294;42.657;3.426;5.0;19.17686;72.94333;-51.3;27.4
20181024_195216;1.376;-0.952;10.347;0.012;0.025;-0.106;0.0;-21.912;42.708;5.669;5.0;19.17691;72.94336;-50.4;26.4
20181024_195217;0.698;0.590;9.799;-0.029;0.020;-0.056;0.0;-24.567;46.907;2.415;5.0;19.17691;72.94336;-50.4;26.4
20181024_195217;0.600;0.676;9.873;-0.028;0.011;0.004;0.0;-27.313;42.763;-3.320;5.0;19.17696;72.94339;-49.3;23.9
20181024_195218;-0.305;0.752;9.835;0.052;0.012;0.056;0.0;-32.056;39.539;-5.148;5.0;19.17696;72.94339;-49.3;23.9
20181024_195218;0.782;1.418;7.670;0.004;-0.019;0.054;0.0;-25.757;37.984;-1.083;5.0;19.17701;72.94343;-49.2;23.4
20181024_195219;-0.193;0.688;9.653;-0.009;0.003;0.065;0.0;-23.190;43.665;-0.949;5.0;19.17701;72.94343;-49.2;23.4
20181024_195219;0.128;0.637;9.344;0.001;-0.011;0.054;0.0;-25.591;44.881;-2.299;5.0;19.17705;72.94346;-47.9;23.3
20181024_195220;0.200;0.537;9.658;0.011;-0.003;0.042;0.0;-21.565;41.049;-2.853;5.0;19.17705;72.94346;-47.9;23.3
20181024_195220;0.042;-0.119;9.851;-0.014;0.010;0.045;0.0;-20.706;42.918;0.757;5.0;19.17709;72.94348;-47.9;22.4
20181024_195221;-0.032;0.163;9.933;0.016;0.009;0.028;0.0;-20.229;43.523;0.671;5.0;19.17709;72.94348;-47.9;22.4
20181024_195221;0.454;0.056;9.839;-0.016;-0.034;-0.013;0.0;-19.775;42.720;1.695;5.0;19.17714;72.94350;-48.0;20.2
