datetime,x,y,z,ridescore,elevation
2018-12-08T15:09:36.803036,-1.7513585144043,0.447715710449219,-10.1466266357422,10.3063930687953,10
2018-12-08T15:09:37.310708,-1.65319624633789,0.317231719970703,-10.1274730224609,10.2664211687294,10
2018-12-08T15:09:37.818514,-1.70826288452148,0.348356341552734,-10.020931048584,10.1714587598735,10
2018-12-08T15:09:38.326074,-1.79325704345703,0.362721551513672,-10.0855744934082,10.2501780769861,10
2018-12-08T15:09:38.833657,-1.75016141357422,0.3447650390625,-10.066420880127,10.2232459249291,10
2018-12-08T15:09:39.341233,-1.59334120483398,0.356736047363281,-10.1071223083496,10.2381599010002,10
2018-12-08T15:09:39.848852,-1.75375271606445,0.341173736572266,-10.1418382324219,10.2980061584874,10
2018-12-08T15:09:40.356392,-1.85311208496094,0.362721551513672,-10.1095165100098,10.2843529397586,10
2018-12-08T15:09:40.863949,-1.74297880859375,0.332794030761719,-10.144232434082,10.2982609537144,10
2018-12-08T15:09:41.371416,-1.71544548950195,0.374692559814453,-10.0724063842773,10.2243101533484,10
2018-12-08T15:09:41.878971,-1.73340200195312,0.361524450683594,-10.1322614257812,10.2858205326163,10
2018-12-08T15:09:42.386560,-1.86029468994141,0.404620080566406,-10.1514150390625,10.3283900506481,10
2018-12-08T15:09:42.894139,-1.7130512878418,0.397437475585938,-10.1310643249512,10.2825563756332,10
2018-12-08T15:09:43.401684,-1.72741649780273,0.280121594238281,-10.1346556274414,10.2846332239545,10
2018-12-08T15:09:43.908664,-1.77649763183594,0.383072265625,-10.0867715942383,10.249177986109,10
2018-12-08T15:09:44.416212,-1.89740481567383,0.374692559814453,-10.1550063415527,10.3375380698645,10
2018-12-08T15:09:44.923786,-1.72143099365234,0.387860668945312,-10.1466266357422,10.2989219168598,10
2018-12-08T15:09:45.431354,-1.73340200195312,0.266953485107422,-10.052055670166,10.2039095380008,10
2018-12-08T15:09:45.938921,-1.74896431274414,0.40222587890625,-10.1250788208008,10.2828927327063,10
2018-12-08T15:09:46.446489,-1.72023389282227,0.366312854003906,-10.083180291748,10.2354244928542,10
